image_id,image_title_vernacular,country,series,volume,year,page,folio,folio_to,citation,source_pdf_url,act_number,act_type,pope,evidence_type,act_date,concession_date,coronation_date,legate,deputy,register_refs,documents,rubric_latin,incipit_latin,confidence,notes
beata-maria-virgo-immaculata-agrigento,,Italy,AAS,33,1941,482,,,"AAS 33 (1941), p. 482",https://www.vatican.va/archive/aas/documents/AAS-33-1941-ocr.pdf,I,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,,,1940,,,,,"TEMPLUM SANCTI FRANCISCI ASSISIENSIS SEU SANCTUARIUM B. MARIAE VIRG. IMMACULATAE, IN CIVITATE AGRIGENTINA EXSTANS, BASILICIS MINORIBUS ACCENSETUR.",Refert ad Nos Venerabilis Frater Agrigentinus Episcopus intra fines civitatis suae episcopalis conspicuum titulo Sancti Francisci Assisiensis templum exstare,medium,"Basilica Minor act; coronation attested in passing: 'anno proxime elapso Marianum ipsum simulacrum, Decreto Capituli Sacrosanctae Basilicae Vaticanae aurea corona est honestatum'. Coronation year 1940 derived from 'anno proxime elapso' relative to the act's year (MCMXXXXI); the year itself is not printed. Act day OCR-damaged: 'die rr m. Iulii, an. MCMXXXXI' (probably 'die II'), so act_date left null. Venerated image is a wooden statue ('veneranda lignea statua')."
madonna-del-pontelungo-albenga,Madonna del Pontelungo,Italy,AAS,42,1950,591,,,"AAS 42 (1950), p. 591",https://www.vatican.va/archive/aas/documents/AAS-42-1950-ocr.pdf,II,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1949-07-08,,,,,,,"BEATA MARIA VIRGO, « MADONNA DEL PONTELUNGO » NUNCUPATA, CIVITATIS AC DIOECESIS ALBINGANENSIS PATRONA CAELESTIS DECLARATUR EIUSDEMQUE FESTUM CERTA DIE STATUITUR.","Qua Augustus Imperator Arociae fluvio in finibus Ingaunorum sublimen et artificiosum iniecerat pontem, ut viatorum commoditati consuleret",low,"Patron-declaration act. The only crowning statement is 'Hoc quippe Simulacrum, septies usque adhuc, maxima supplicum turba stipante, corona redimitum, coli atque observari numquam desiit' — the image has been crowned seven times so far; NO papal authority, date or agent is named, so this may not be a canonical papal coronation. Flagged for human check. The image is a 1502 triptych panel painting of the Virgin with the Divine Infant holding the keys of Albenga. Passage printed_page was 592; act begins on printed p. 591."
madonna-di-valverde-alghero,Madonna di Valverde,Italy,AAS,42,1950,174,,,"AAS 42 (1950), p. 174",https://www.vatican.va/archive/aas/documents/AAS-42-1950-ocr.pdf,II,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1949-03-25,,1948,,,,,BEATA MARIA VIRGO A « VALLEVIRIDE » CIVITATIS AC DIOECESIS ALGHERIENSIS PATRONA CAELESTIS AEQUE PRINCIPALIS DECLARATUR.,"Augustissimam coeli Reginam, gratiarum omnium apud Deum sequestram, miserentissimam exsulum Hevae filiorum consolatricem, in universo catholico orbe, hac lacrimabili maiorum tempestate",medium,"Patron-declaration act; coronation attested in passing on printed p. 175: « Quem Sanctissimae Deiparae triumphum conclusit sollemnis memoratae Imaginis coronatio, ex concessione Capituli Patriarchalis Basilicae Vaticanae, in Templo Cathedrali Algheriensi peracta ». Crowned by concession of the Vatican Chapter, not by a papal act. The year is not stated; the surrounding narrative places it in 'superiore anno' relative to the Datum of 25 March 1949, hence 1948 — verify. The candidate passage is keyed to printed p. 175; the act begins on p. 174, which is cited here. OCR rubric reads 'VALLEYTRIDE' (repaired to VALLEVIRIDE)."
imago-deiparae-sub-titulo-reginae-omnium-sanctor,,Italy,ASS,37,1904,195,,,"ASS 37 (1904), p. 195",https://www.vatican.va/archive/ass/documents/ASS-37-1904-5-ocr.pdf,,Decretum Consistoriale (S. Congregatio Consistorialis),Pius PP. X,papal_personal_coronation,1904-09-14,,,,,,,ANCONITAN. ET HUMAN. EVECTIONIS AD DIGNITATEM ARCHIEPISCOPALEM HONORIS CAUSA. Sedes Episcopalis Anconitana evehitur in Archiepiscopalem honoris causa.,"Honoribus et privilegiis cumulare civitates tum incolarum frequentia tum nobilitate conspicuas, eas praesertim quae ab aetate Apostolica christianam fidem amplexatae sunt",high,"Retrospective mention of a personal papal coronation, on printed p. 198: 'quamque gloriosus Pontifex Pius VII, Savona ubi captivus fuerat rediens, suis manibus aurea corona donavit.' Crowned by Pius VII with his own hands on his return from captivity at Savona; no date is given in the text (Pius VII's return journey was in 1814), so coronation_date is null. Page set to 195, where the decree begins ('EX S. CONGREGATIONE CONSISTORIALI - ANCONITAN. ET HUMAN.'); the coronation statement is on p. 198 and the Datum (14 September 1904) on p. 200 - rubric, incipit and date taken from the full volume text. Country derived from Ancona/Picenum/Adriatic. OCR running head reads 'Ancoriitan.'."
imago-deiparae-sub-titulo-reginae-omnium-sanctor,,Italy,AAS,19,1927,13,,,"AAS 19 (1927), p. 13",https://www.vatican.va/archive/aas/documents/AAS-19-1927-ocr.pdf,I,Litterae Apostolicae,Pius PP. XI,retrospective_attestation,1926-07-14,,,,,,,"TITULUS ET PRIVILEGIA BASILICAE MINORIS CONFERUNTUR METROPOLITANAE ECCLESIAE S. CYRIACI EP. M. ANCONAE, SACRIS RELIQUIIS ET PRODIGIIS PRAECLARAE.","Metropolitanum Anconae templum in excelso civitatis colle situm, late mare prospiciens Hadriacum, saeculo octavo exeunte traditur fuisse erectum",medium,"The passage itself is the volume's Index rerum analyticus (printed p. 491), whose entry reads 'Pius PP. VII, 201; redimivit corona imaginem Reginae omnium Sanctorum, Anconae, 14'. Verified against the act in the same volume file: the Litterae Apostolicae raising the metropolitan church of Ancona to a minor basilica begin on printed p. 13 and state on p. 14 'Imaginem thaumaturgam titulo Reginae Sanctorum omnium excultam, a captivitate redux sa. me. Pius PP. VII Praedecessor Noster, maxima populi ac civitatis laetitia, aurea gemmataque corona sollemni pompa redimivit'. So the crowning was performed personally by Pius VII after his return from captivity (i.e. after 1814; no date given - coronation_date null); it is here reported retrospectively inside a basilica-minor act of Pius XI, hence retrospective_attestation rather than papal_personal_coronation. The image is a Marian image painted on linen on one of the principal altars. Datum line: 'die xiv mensis Iulii anno MDCCCCXXVI'. page set to 13 (act begins) though the coronation sentence and the index citation are on p. 14. Country 'Italy' inferred from Ancona / 'inter sacras Piceni aedes'; confidence dropped to medium for that reason only - the coronation fact itself is explicit."
sacra-infantis-pragensis-effigies-arenzano,,Italy,AAS,20,1928,320,,,"AAS 20 (1928), p. 320",https://www.vatican.va/archive/aas/documents/AAS-20-1928-ocr.pdf,IV,Litterae Apostolicae,Pius PP. XI,retrospective_attestation,1928-05-06,,1924-02-24,"Raphael S. R. E. Cardinalis Merry del Val, Archipresbyter Capituli Vaticani",,,,"ECCLESIA ORDINIS CARMELITARUM, ARENZANI IN ARCHIDIOECESI IANUENSI, PUERO IESU PRAGENSI SACRA, BASILICAE MINORIS HONORIBUS CONDECORATUR.","Pragensem Pueri Iesu Imaginem christifideles omnes non modo quidem in Pragensi ecclesia a Carmelitis nuncupata, sed etiam multis aliis in locis, ubique terrarum, colunt et celebrant",high,"Coronation attested: 'quam anno MDCCCCXXIV die XXIV Februarii, aureo gemmatoque diademate per decretum Patriarchalis Sacrosanctae Basilicae Vaticanae Capituli, dilectus filius Noster Raphael ... Cardinalis Merry del Val ... sollemni ritu ... coronavit'. Crowning done by the Archpriest of the Vatican Chapter (not strictly a papal legate); classified as retrospective attestation within the basilica minor act. Passage printed_page 321; act opens on p. 320."
madonna-delle-grazie-asculum-in-piceno-ascoli-pi,Madonna delle Grazie,Italy,AAS,53,1961,674,,,"AAS 53 (1961), p. 674",https://www.vatican.va/archive/aas/documents/AAS-53-1961-ocr.pdf,VI,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1961-04-28,,1960,,,,,"Beata Maria Virgo a Gratiis, vulgo « Madonna delle Grazie » nuncupata, una cum S. Aemygdio, urbis ac dioecesis Asculanae in Piceno praecipua Patrona renuntiatur.","Ex quo, anno scilicet proxime praeterito, praeclara Imago Beatae Mariae Virginis a Gratiis, quae in sacrario apud Basilicam cathedralem Asculanam in Piceno asservatur",medium,"Patron declaration opening 'Ex quo, anno scilicet proxime praeterito, praeclara Imago ... auctoritate Petriani Canonicorum Collegii, aureo diademate fuit redimita'. Coronation year 1960 derived from 'anno proxime praeterito' relative to the act date. The Datum line is OCR'd 'die XXVIII mensis Aprilis, anno m c m x x i' — MCMXXI is an OCR corruption of MCMLXI (1961), confirmed by 'Pontificatus Nostri tertio' and the volume year. Country Italy inferred from Asculum in Piceno; not stated."
madonna-della-santa-cintura-assisi,Madonna della Santa Cintura,Italy,ACSP,4,,700,296r,296r,"BAV, ACSP, Madonne coronate, tomo IV, f. 296r",https://digi.vatlib.it/view/ARC_Arch.Cap.S.Pietro.Madonne.coron.4/0702,,Chapter dossier: other,,chapter_decree,,,,,,[],['other'],"corone d'oro fatte per le Sacre Imagini della Beatissima Vergine, e suo Santo Bambino detta della Santa Cintura nella Chiesa di S. Bartolo delli PP. Teatini nella Città di Assisi",,low,"Crowns: two (Virgin and Child) — 'corone d'oro fatte per le Sacre Imagini della Beatissima Vergine, e suo Santo Bambino'. Only a single payment mandate (8 March 1727, 80 scudi on account to the silversmith Giacomo Antonio Giardini, signed by Gio. Andrea Ricci, canon deputy) filed inside the Naples Purità dossier; no supplica, decree, instrument or relazione for this image appears in the range. 'S. Bartolo' as read; the crowns were already made by 1727."
madonna-del-lago-bertinoro,Madonna del Lago,Italy,ACSP,4,1689,3,2r,23v.[02.mn.0000],"BAV, ACSP, Madonne coronate, tomo IV, ff. 2r–23v.[02.mn.0000]",https://digi.vatlib.it/view/ARC_Arch.Cap.S.Pietro.Madonne.coron.4/0005,,"Chapter dossier: conto argentiere, decretum, instrumentum donationis, lettera, other, relazione, stampa",,chapter_decree,1689-06-20,1689-06-20,1705-08-09,"Giovanni Battista Missiroli, Bishop of Bertinoro ('Jo. Baptista ... Epus Brittinorij', 'Monsignor Missiroli, Vescovo di Bertinoro')","Giovanni Battista Missiroli, Bishop of Bertinoro ('Jo. Baptista ... Epus Brittinorij', 'Monsignor Missiroli, Vescovo di Bertinoro')","['Caps. 29. f. 379', 'Caps: 39. fasc: 309', ""Raffaelli Sinodo Lib. II. MS. nell' Arch. Vat.no Capitolare pag. 45. §. XXXI""]","['conto argentiere', 'decretum', 'instrumentum donationis', 'lettera', 'other', 'relazione', 'stampa']","Dell' Immagine di Maria detta la Madonna del Lago, che si venera nella Chiesa situata fuori di Bertinoro",,high,"Crowns: two (Virgin and Child) — 'duas Coronas aureas ponderis Scutor. Quadraginta unius cum dimidio auri'. Petitioner: Abbate Francesco Giacinto Ascensini, Provost of the cathedral of Bertinoro (original instances to the Chapter); execution then solicited by Bishop Missiroli in May 1705 and by Abbot Vitale Ascevolini of S. Maria d'Urano. Place-name OCR forms: 'Brecinoca' (f.2r silversmith account), 'Brictinorii', 'Brittinorij', 'Britonorij', 'Ber-gamoro'; abbey 'de Urano' also OCR'd as 'de Trano', 'de Prano'. Concession date 1689-06-20 comes from the margin note '20. Junii 1689 conced.' on the near-empty title leaf f.5v ('Conc[essione] dell'Ill'mo e R'mo Capitolo di S. Pietro delle Corone d'oro', signed 'Gio: Giardini Agt.o'); the crowns' inscription and the 1789 engraving say the crown was donated 'Anno 1704', and the Chapter's delegation letter is dated Rome 13 June 1705. Coronation on the theatre in the piazza of Bertinoro on 9 Aug 1705 (instrument 'die nona mensis Augusti' 1705; printed relazione: feasts 8-11 Aug 1705, crowning on Sunday). Documents in order: f.2r silversmith's account (two crowns, 41.5 scudi); f.3r-4r extract from Raffaelli's MS synod with instrument summary ('other'); f.5v concession title leaf ('decretum'); f.6r-16r printed 'Vera, e distinta relazione' (Cesena, Demetrio Degni, 1705) with an inserted 1789 engraving by Cavallucci/Bombelli; f.17r inserted printed odes for the 1805 centenary (one copy OCR'd as '1826'/'1851', likely misread); f.19r-22r notarial instrument of donation and receipt by Petrus Dominicus Toninus, incorporating the Chapter's letter of 13 June 1705 and the monks' mandate of 8 Aug 1705; f.22v bishop's attestation of the notary, 27 Aug 1705, with archivist margin note 'Inś Declarationis ... Die 9. Augś 1705' and 'Caps: 39. fasc: 309'; f.23r-v bishop's letter of thanks to the Chapter, Bertinoro 27 Aug 1705, in two copies (second copy dateline OCR'd 'Ostiglia', signature 'Cristoforo Vin.co Di Berrini' garbled). The two register refs 'Caps. 29. f. 379' and 'Caps: 39. fasc: 309' probably refer to the same instrument with an OCR discrepancy."
madonna-della-quercia-bettola,Madonna della Quercia,Italy,AAS,55,1963,29,,,"AAS 55 (1963), p. 29",https://www.vatican.va/archive/aas/documents/AAS-55-1963-ocr.pdf,III,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1962-06-12,,1920,,,,,"Beata Maria Virgo « a Quercu » principalis caelestis Patrona declaratur convallis « Nure » vulgo appellatae, intra fines Placentinae dioecesis.","Amicum sidus in huius saeculi fluctibus exasperato mari omnibus lucet, augusta videlicet Maria: hanc si mortales intuentur, a recto cursu nequaquam aberrant",medium,"Patron declaration stating 'Petrianum vero Canonicorum Collegium die XX mensis Februarii anno MCMXX indulsit, ut eiusdem Caelestis Virginis imago ibidem asservata aureo diademate sollemni ritu redimiretur'. 1920-02-20 is the date of the Vatican Chapter's indult, not necessarily of the ceremony, so only the year is recorded here. Country Italy inferred from the diocese of Piacenza / Val Nure; not stated. Vernacular title supplied as the usual rendering of 'a Quercu'."
beata-maria-virgo-de-monte-carmelo-bologna,,Italy,AAS,34,1942,32,,,"AAS 34 (1942), p. 32",https://www.vatican.va/archive/aas/documents/AAS-34-1942-ocr.pdf,III,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1941-08-28,,1704,,,,,"BASILICAE MINORIS HONORIBUS DECORATUR TEMPLUM IN HONOREM S. MARTINI EP. DEO DICATUM SEU SANCTUARIUM DEIPARAE A MONTE CARMELO, IN URBE BONONIENSI ORDINI FRATRUM CARMELITARUM CONCREDITUM.","Bononiensi in urbe templum in honorem Sancti Martini Episcopi Deo dicatum exstat, curis ministerioque concreditum Ordinis Fratrum Carmelitarum",high,"Passage printed_page was 33; the act begins on printed p. 32, used here. Text: 'quodque aureo diademate, Capituli Vaticani decreto iam anno millesimo septingentesimo quarto exornatum, ab hodierno Archiepiscopo ... Ioanne Baptista S.R.E. Cardinali Nasalli Rocca di Corneliano iterum anno millesimo nongentesimo trigesimo nono decoratum est' — i.e. first crowned 1704 by decree of the Vatican Chapter, re-crowned 1939 by Card. Nasalli Rocca."
beata-maria-virgo-cum-divino-puero-iesu-a-victor,,Italy,ASS,9,1876,167,,,"ASS 9 (1876), p. 167",https://www.vatican.va/archive/ass/documents/ASS-09-1876-ocr.pdf,,Breve (Litterae Apostolicae sub annulo Piscatoris),Pius PP. IX,papal_coronation_act,1875-07-16,,1875-08-15,,,,,"Eminentissimo Archiepiscopo Bononiensi Breve, quo indulgentiae quaedam a Sanctissimo conceduntur.","Qui vel a teneris annis singulari obsequio, intimoque cordis affectu sanctam Dei Genitricem Mariam coluimus",high,"Pius IX grants the Cardinal Archbishop of Bologna, 'tamquam Delegatum Nostrum', the faculty to place a golden crown 'Nostro nomine' on the image on 15 August of the current year ('hoc vertente anno, die decimaquinta mensis Augusti'); since the Brief is dated 16 July 1875, the coronation date is 1875-08-15. Classified papal_coronation_act because this document IS the granting act (it also has the character of a delegation). The delegate is addressed only as 'Venerabilis Frater' / 'Eminentissimo Archiepiscopo Bononiensi' and is not named, hence legate: null. Petitioner: Archangelus Maria Gatti, Abbot Visitator General of the Canons Regular of the Lateran. Act begins on printed p. 167 under the heading 'EX VATICANO' (passage printed_page was 168). OCR: 'supradicto cognationis die' read as 'coronationis die'; 'translatant' for 'translatam'. Volume 9 = 1876 but the Brief is of 1875. Country derived from 'Bononiae'."
madonna-delle-grazie-brixia-brescia,Madonna delle Grazie,Italy,AAS,53,1961,672,,,"AAS 53 (1961), p. 672",https://www.vatican.va/archive/aas/documents/AAS-53-1961-ocr.pdf,V,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1961-03-17,,1886,,,,,Basilicae Minoris honoribus decoratur ecclesia Beatae Mariae Virginis a Gratiis Brixiae consecrata.,"Meritis celebratur praeconiis Brixianum templum Beatae Mariae Virginis a Gratiis, quod antiquitate, mole, structurae genere artificiosisque operibus est admodum insigne",medium,"Basilica Minor elevation stating 'Hoc Simulacrum, aureo diademate anno MDCCCLXXXVI auctoritate Petriani Canonicorum Collegii redimitum'. Country Italy inferred from Brixia/Brescia and 'Insubris regionis'; not stated. Vernacular title supplied as the usual rendering of 'a Gratiis'."
imago-beatae-mariae-virginis-eodem-in-templo-exc,,Italy,AAS,53,1961,214,,,"AAS 53 (1961), p. 214",https://www.vatican.va/archive/aas/documents/AAS-53-1961-ocr.pdf,II,Litterae Apostolicae,Ioannes PP. XXIII,retrospective_attestation,1960-07-01,,,,,,,Titulus ac privilegia Basilicae Minoris ecclesiae cathedrali Caesenatensi conferuntur.,"Merito praedicatur templum princeps Caesenas, quod saeculo xiv Romanico, uti appellant, architectandi genere exstructum, amplitudine molis commendatur et cultu multiplici.",medium,"Basilica Minor elevation stating that Pius VI, on his return from Vienna, personally crowned the image: 'quorum priorem, Vindobona reducem, imaginem Beatae Mariae Virginis, eodem in templo excultam, aureo diademate redimivisse'. No year given (Pius VI's return from Vienna was 1782, not stated in the text). This is therefore a retrospective attestation of a personal papal coronation. Country Italy inferred from Caesena/Cesena; not stated."
